0.13186813186813193, -1.1315789473684204
0.153846153846154, -0.9342105263157892
0.12087912087912063, -0.7631578947368418
0.10989010989010985, -0.5592105263157893
0.076923076923077, -0.4407894736842104
0, -0.30263157894736814
-0.16483516483516528, -0.16447368421052644
-0.45054945054945067, -0.09210526315789491
-0.8681318681318685, -0.05921052631578949
-1.2857142857142865, -0.03947368421052633
-1.604395604395605, -0.013157894736842257
0.2087912087912089, 1.664473684210526
0.2197802197802197, 1.5263157894736836
0.25274725274725257, 1.3289473684210522
0.27472527472527464, 1.151315789473684
0.2857142857142854, 0.9736842105263155
0.31868131868131877, 0.7763157894736836
0.3516483516483516, 0.5657894736842102
0.4175824175824173, 0.4078947368421051
0.49450549450549436, 0.2828947368421053
0.67032967032967, 0.17105263157894735
0.9670329670329672, 0.125
1.2747252747252746, 0.08552631578947367
1.6373626373626375, 0.08552631578947367
2.076923076923077, 0.06578947368421062
2.417582417582418, 0.0592105263157896
2.76923076923077, 0.05263157894736836
3.1428571428571437, 0.05263157894736836
3.4835164835164836, 0.046052631578947345
3.846153846153846, 0.046052631578947345
4.42857142857143, 0.03947368421052633
4.857142857142858, 0.03947368421052633
